global_step,update,avg_intrinsic_reward,std_intrinsic_reward
1000,1,2.2602083049605426e-07,0.9358479976654053
2000,2,-0.12304926663637161,0.707211971282959
3000,3,-0.04730098322033882,0.9642033576965332
4000,4,-0.1435183435678482,0.6046257019042969
5000,5,0.03797626495361328,1.0584644079208374
6000,6,0.14889605343341827,1.354429006576538
7000,7,0.10389167070388794,1.1200042963027954
8000,8,-0.02826441265642643,1.0136266946792603
9000,9,0.20970328152179718,1.2957442998886108
10000,10,-0.03922513872385025,0.9688094258308411
11000,11,-0.04828978702425957,0.8603891730308533
12000,12,0.11761172860860825,1.116283655166626
13000,13,-0.04249809309840202,0.9196486473083496
14000,14,0.0011632194509729743,1.0287470817565918
15000,15,0.1475115716457367,1.213356614112854
16000,16,0.16470471024513245,1.3886425495147705
17000,17,0.45391497015953064,1.4607865810394287
18000,18,0.5232605338096619,1.6468288898468018
19000,19,0.18121689558029175,1.462162733078003
20000,20,0.4429698586463928,1.3821804523468018
21000,21,0.5442482829093933,1.371357798576355
22000,22,0.09285329282283783,1.258136510848999
23000,23,-0.06524523347616196,0.8675000667572021
24000,24,0.07285469770431519,1.0979574918746948
25000,25,0.9296057820320129,1.6283280849456787
26000,26,0.9411240816116333,1.6838335990905762
27000,27,0.4340950548648834,1.459792971611023
28000,28,0.10149052739143372,1.0942566394805908
29000,29,0.2980687916278839,1.4529367685317993
30000,30,0.16974318027496338,1.4435434341430664
31000,31,-0.13408499956130981,0.8561209440231323
32000,32,0.3213014602661133,1.4163283109664917
33000,33,0.8866873979568481,1.742393970489502
34000,34,0.8614572882652283,1.7422834634780884
35000,35,0.22790785133838654,1.2262942790985107
36000,36,1.0607705116271973,1.7624534368515015
37000,37,0.8398973941802979,1.2368521690368652
38000,38,0.1866471916437149,1.0835766792297363
39000,39,-0.12543340027332306,0.6792678833007812
40000,40,0.09466984868049622,1.2186365127563477
41000,41,1.1533130407333374,1.540046215057373
42000,42,0.7907085418701172,1.6323429346084595
43000,43,0.4377458393573761,1.421923279762268
44000,44,0.5152518153190613,1.2699716091156006
45000,45,0.05242273584008217,0.8442842364311218
46000,46,0.12245910614728928,1.0060325860977173
47000,47,0.4613775312900543,1.3523218631744385
48000,48,0.2504456639289856,1.062255859375
49000,49,0.5494311451911926,1.2418217658996582
50000,50,0.8073026537895203,1.6656490564346313
51000,51,0.5066251754760742,1.6305952072143555
52000,52,0.724820613861084,1.7088465690612793
53000,53,0.04485007002949715,0.9612471461296082
54000,54,0.10319504886865616,1.0471174716949463
55000,55,0.11413367092609406,1.133678913116455
56000,56,0.3351554870605469,1.1913070678710938
57000,57,1.6634496450424194,1.3222533464431763
58000,58,1.3368862867355347,1.3222888708114624
59000,59,0.5806888937950134,1.2709840536117554
60000,60,0.13315963745117188,1.0955759286880493
61000,61,0.03378049284219742,0.9179816246032715
62000,62,0.09935227781534195,1.0216609239578247
63000,63,0.08370839059352875,0.9673238396644592
64000,64,0.3266478478908539,1.0729848146438599
65000,65,0.7443749308586121,1.5487918853759766
66000,66,1.2046386003494263,1.5858714580535889
67000,67,0.7702723741531372,1.363461971282959
68000,68,1.2061948776245117,1.6965528726577759
69000,69,0.7124375104904175,1.3804165124893188
70000,70,0.9199364185333252,1.4754959344863892
71000,71,1.0584688186645508,1.4439892768859863
72000,72,0.9921506643295288,1.2478621006011963
73000,73,1.1644065380096436,1.4161099195480347
74000,74,1.0589228868484497,1.4208351373672485
75000,75,0.8312016725540161,1.2967860698699951
76000,76,1.1346821784973145,1.2971218824386597
77000,77,0.7001973986625671,1.3532911539077759
78000,78,0.6532163023948669,1.2209041118621826
79000,79,0.7529523968696594,1.1586697101593018
80000,80,0.8507288098335266,1.3276995420455933
81000,81,0.710815966129303,1.184432029724121
82000,82,1.2191499471664429,1.3315081596374512
83000,83,0.8874257206916809,1.5444834232330322
84000,84,1.0520251989364624,1.162428617477417
85000,85,0.7113039493560791,0.9727042317390442
86000,86,0.5548280477523804,0.982694149017334
87000,87,0.3233153820037842,1.1354130506515503
88000,88,0.474222868680954,0.9458696842193604
89000,89,0.944104790687561,1.27469801902771
90000,90,1.4520139694213867,1.1885156631469727
91000,91,1.2432280778884888,1.314876675605774
92000,92,0.6483803987503052,1.20400071144104
93000,93,0.08289369940757751,0.9493885040283203
94000,94,1.1371214389801025,1.5425355434417725
95000,95,0.5865478515625,0.8196418285369873
96000,96,0.34348592162132263,1.3021384477615356
97000,97,1.2274163961410522,1.171700358390808
98000,98,0.9755879044532776,1.1782318353652954
99000,99,0.7727396488189697,0.9554671049118042
100000,100,0.7353159785270691,1.0507392883300781
101000,101,0.8262994885444641,1.2644785642623901
102000,102,0.9806060194969177,1.1119946241378784
103000,103,1.1792874336242676,1.1474361419677734
104000,104,1.3831084966659546,1.4477123022079468
105000,105,0.886005699634552,0.9543667435646057
106000,106,0.8518121242523193,1.3375537395477295
107000,107,1.2443023920059204,1.3787779808044434
108000,108,1.4147224426269531,1.1513776779174805
109000,109,1.0807263851165771,1.2087839841842651
110000,110,0.10895029455423355,0.9640855193138123
111000,111,0.5141104459762573,1.1582266092300415
112000,112,0.1206526905298233,0.9309640526771545
113000,113,0.978881299495697,1.008538842201233
114000,114,0.8441197872161865,0.8827898502349854
115000,115,0.3306881785392761,1.1912527084350586
116000,116,0.6772222518920898,1.067568063735962
117000,117,1.0028796195983887,1.0933600664138794
118000,118,0.7532907128334045,1.200792670249939
119000,119,0.6702812910079956,0.9913561344146729
120000,120,0.6148750185966492,0.889133095741272
121000,121,0.7547505497932434,0.9469213485717773
122000,122,0.6383572220802307,0.8838792443275452
123000,123,0.561916172504425,1.1528229713439941
124000,124,0.5615749955177307,1.1587072610855103
125000,125,0.7269734740257263,1.018848180770874
126000,126,-0.027006996795535088,0.9467273354530334
127000,127,0.8159691691398621,1.3627691268920898
128000,128,0.5831916928291321,1.2660037279129028
129000,129,0.2318609207868576,0.9873773455619812
130000,130,0.6164053678512573,1.484930396080017
131000,131,0.02053850144147873,0.7075937390327454
132000,132,0.23968279361724854,0.7788655161857605
133000,133,-0.19006864726543427,0.8060429096221924
134000,134,-0.25054025650024414,0.6870138049125671
135000,135,0.6599317789077759,1.0539898872375488
136000,136,0.8818253874778748,1.2260795831680298
137000,137,0.8165798783302307,1.181584358215332
138000,138,1.3442498445510864,1.0033518075942993
139000,139,1.0136172771453857,1.177446722984314
140000,140,-0.1563703715801239,0.7461270093917847
141000,141,-0.014711439609527588,1.0617120265960693
142000,142,0.0431615486741066,0.9980909824371338
143000,143,0.1481422781944275,1.0425703525543213
144000,144,0.24020476639270782,1.2556933164596558
145000,145,0.8444433808326721,1.1212742328643799
146000,146,0.7293453812599182,1.0189299583435059
147000,147,0.2653852105140686,1.1557540893554688
148000,148,0.43532654643058777,1.1506354808807373
149000,149,0.3143841028213501,1.1050204038619995
150000,150,0.3121679723262787,0.8148769736289978
151000,151,-0.011515890248119831,1.3148927688598633
152000,152,0.5942051410675049,0.863089382648468
153000,153,0.6957336664199829,1.1440566778182983
154000,154,1.1821863651275635,1.0094740390777588
155000,155,1.8220733404159546,1.1529346704483032
156000,156,1.246438980102539,1.2733144760131836
157000,157,0.6746694445610046,0.9936341643333435
158000,158,0.5071005821228027,1.3507486581802368
159000,159,0.5666810274124146,1.000518798828125
160000,160,0.7007708549499512,1.0474355220794678
161000,161,0.3980105221271515,1.0312856435775757
162000,162,1.068858027458191,0.8010025024414062
163000,163,0.5565414428710938,1.2547974586486816
164000,164,0.5253722071647644,0.921061635017395
165000,165,0.941028356552124,1.0269166231155396
166000,166,0.6883840560913086,1.0217735767364502
167000,167,0.8929128050804138,1.1631996631622314
168000,168,0.79050612449646,1.0362334251403809
169000,169,0.23787695169448853,0.830685019493103
170000,170,0.874436616897583,0.9262596368789673
171000,171,1.4126877784729004,1.0873616933822632
172000,172,1.1749252080917358,0.9761508703231812
173000,173,1.1799134016036987,1.1311073303222656
174000,174,1.2576934099197388,1.1258326768875122
175000,175,1.1051374673843384,1.418657898902893
176000,176,0.6675155162811279,0.9204961061477661
177000,177,0.4707069993019104,0.7549077272415161
178000,178,0.2366628497838974,0.8541229963302612
179000,179,1.26090407371521,1.0677485466003418
180000,180,1.221498727798462,1.1600207090377808
181000,181,1.0161460638046265,0.7890923619270325
182000,182,0.9114338755607605,0.9746946096420288
183000,183,0.7313008308410645,0.8700796961784363
184000,184,0.8425784111022949,1.0929418802261353
185000,185,0.36671963334083557,0.9041067957878113
186000,186,0.7932225465774536,0.8808115720748901
187000,187,0.5858293175697327,1.0646594762802124
188000,188,1.002610206604004,0.9856188893318176
189000,189,1.1583940982818604,1.2106492519378662
190000,190,1.1156402826309204,1.0810766220092773
191000,191,1.0178587436676025,1.2362116575241089
192000,192,0.7806626558303833,1.1004118919372559
193000,193,0.6929402351379395,1.1470342874526978
194000,194,0.7546908259391785,0.9351307153701782
195000,195,0.7357669472694397,1.1569218635559082
196000,196,1.125963807106018,0.8947875499725342
197000,197,0.9999970197677612,1.2784068584442139
198000,198,1.292397141456604,1.0089271068572998
199000,199,1.0293385982513428,1.1363558769226074
200000,200,0.24697892367839813,0.8734102249145508
201000,201,0.2134501338005066,0.8960782885551453
202000,202,0.5626122355461121,0.8527488112449646
203000,203,0.4584992825984955,0.8483795523643494
204000,204,1.2834572792053223,1.2491947412490845
205000,205,0.9172914624214172,1.1234080791473389
206000,206,0.7941492199897766,1.353747844696045
207000,207,0.9054021239280701,0.9248140454292297
208000,208,0.8545013666152954,0.8655357956886292
209000,209,0.6468576788902283,0.9935548305511475
210000,210,1.1783748865127563,0.9554113745689392
211000,211,1.131666898727417,0.9844976663589478
212000,212,0.9480786323547363,0.7391261458396912
213000,213,1.2459636926651,0.9234594702720642
214000,214,1.1628247499465942,1.026572823524475
215000,215,0.6630973219871521,1.1905139684677124
216000,216,0.594436526298523,0.7139829397201538
217000,217,0.29714247584342957,0.9505450129508972
218000,218,1.3261079788208008,0.9439654350280762
219000,219,0.9374635815620422,0.9731125831604004
220000,220,0.6242497563362122,0.7996272444725037
221000,221,0.154340922832489,0.6132144331932068
222000,222,0.611286461353302,0.9639055132865906
223000,223,0.5478439927101135,0.8341412544250488
224000,224,0.5428736805915833,1.03156316280365
225000,225,0.6322975158691406,0.9715999364852905
226000,226,1.4102195501327515,0.9903573989868164
227000,227,1.6690698862075806,0.9907450079917908
228000,228,1.4228224754333496,1.1224292516708374
229000,229,0.9580492377281189,1.1115963459014893
