global_step,update,avg_intrinsic_reward,std_intrinsic_reward
1000,1,2.2602083049605426e-07,0.9358479976654053
2000,2,-0.12304926663637161,0.707211971282959
3000,3,-0.05006939545273781,0.9576691389083862
4000,4,-0.1189970150589943,0.7114492654800415
5000,5,-0.016211500391364098,0.9656188488006592
6000,6,-0.0010046267416328192,1.0040700435638428
7000,7,-0.04137102887034416,0.9528892040252686
8000,8,-0.011772137135267258,0.9913384318351746
9000,9,0.03848609700798988,1.131223201751709
10000,10,-0.06374268978834152,0.5949203968048096
11000,11,-0.09151782840490341,0.6944569945335388
12000,12,0.09626933932304382,1.2304139137268066
13000,13,0.27183234691619873,1.4052672386169434
14000,14,-0.041485607624053955,1.0480170249938965
15000,15,-0.08228278160095215,0.8698522448539734
16000,16,-0.0648057833313942,0.8783135414123535
17000,17,0.34057071805000305,1.4099516868591309
18000,18,0.4242022931575775,1.5807441473007202
19000,19,0.003022045362740755,1.0578339099884033
20000,20,0.1516035795211792,1.2967593669891357
21000,21,0.2535289525985718,1.3693983554840088
22000,22,0.11933808028697968,1.167665958404541
23000,23,0.6489645838737488,1.5892084836959839
24000,24,0.40903982520103455,1.334680438041687
25000,25,0.9824392795562744,1.7564860582351685
26000,26,0.13639812171459198,1.1803654432296753
27000,27,0.1918846070766449,1.191210389137268
28000,28,0.2252284586429596,1.5531115531921387
29000,29,0.35321980714797974,1.3924542665481567
30000,30,0.5137012004852295,1.751797080039978
31000,31,-0.1586337685585022,0.6452481746673584
32000,32,0.03619663417339325,1.0207085609436035
33000,33,0.5661998391151428,1.4481669664382935
34000,34,0.348758339881897,1.127490758895874
35000,35,0.632047176361084,1.4666905403137207
36000,36,0.48730984330177307,1.6043685674667358
37000,37,0.27437788248062134,1.1487219333648682
38000,38,0.4905789792537689,1.3825011253356934
39000,39,0.4507116675376892,1.56258225440979
40000,40,0.5850059986114502,1.5286540985107422
41000,41,0.6611649990081787,1.3238284587860107
42000,42,0.4686744511127472,1.2489567995071411
43000,43,0.3472180962562561,1.1560090780258179
44000,44,0.2428315281867981,1.2470511198043823
45000,45,0.5516225695610046,1.725709080696106
46000,46,0.22325950860977173,1.3710415363311768
47000,47,0.43010222911834717,1.4566125869750977
48000,48,0.03655967861413956,0.9387394189834595
49000,49,0.9801148176193237,1.3737382888793945
50000,50,0.4200831353664398,1.1701406240463257
51000,51,-0.0916733592748642,0.8904057741165161
52000,52,0.4476609230041504,1.270423173904419
53000,53,0.5894076228141785,1.4726616144180298
54000,54,0.4584006071090698,1.0549542903900146
55000,55,0.3469615578651428,1.0275529623031616
56000,56,0.2707781493663788,1.1265511512756348
57000,57,1.3624426126480103,1.3537358045578003
58000,58,0.3768552541732788,0.9199597835540771
59000,59,0.7822677493095398,1.2326979637145996
60000,60,1.684178352355957,1.853933334350586
61000,61,0.13567842543125153,0.8601725101470947
62000,62,0.40012165904045105,1.137038230895996
63000,63,0.13264523446559906,0.90318363904953
64000,64,0.6423799395561218,1.2277193069458008
65000,65,1.038013219833374,1.4776524305343628
66000,66,0.46366211771965027,1.1132242679595947
67000,67,0.6345295906066895,1.2212321758270264
68000,68,0.970818281173706,1.1511520147323608
69000,69,0.08439996093511581,0.9652443528175354
70000,70,0.5703359842300415,1.1799499988555908
71000,71,0.526149570941925,1.1535991430282593
72000,72,0.25855380296707153,1.1559772491455078
73000,73,0.9596338272094727,1.5076498985290527
74000,74,0.7639212012290955,1.035934329032898
75000,75,0.4251071512699127,1.006460189819336
76000,76,0.7122549414634705,1.043223261833191
77000,77,0.4410783648490906,1.1500340700149536
78000,78,0.9686383605003357,1.3542377948760986
79000,79,0.6906235814094543,1.2110356092453003
80000,80,0.6587269306182861,1.2001252174377441
81000,81,0.4195670485496521,1.2577776908874512
82000,82,0.7844133377075195,0.8780916333198547
83000,83,0.9997456073760986,1.6277610063552856
84000,84,0.49003902077674866,1.3756719827651978
85000,85,0.40654829144477844,1.076816439628601
86000,86,0.6764249205589294,1.2982968091964722
87000,87,0.3288315534591675,1.2462077140808105
88000,88,0.6248283982276917,1.1395399570465088
89000,89,0.7164067625999451,1.1779699325561523
90000,90,0.6138802170753479,1.2343852519989014
91000,91,1.3143842220306396,1.476194143295288
92000,92,1.2894177436828613,1.3374271392822266
93000,93,0.160883367061615,0.8797028660774231
94000,94,0.5712445378303528,1.2166454792022705
95000,95,0.5740450620651245,1.5234618186950684
96000,96,-0.07622794061899185,0.7907466292381287
97000,97,1.0769562721252441,1.0591458082199097
98000,98,0.9568478465080261,1.358320951461792
99000,99,1.3513869047164917,1.1519914865493774
100000,100,1.1056855916976929,1.059100866317749
101000,101,0.5164574384689331,0.736847460269928
102000,102,0.6153838634490967,1.161557912826538
103000,103,-0.15229688584804535,1.0292657613754272
104000,104,0.6817232370376587,1.3321547508239746
105000,105,0.3783993124961853,0.9529574513435364
106000,106,1.2618106603622437,1.1730680465698242
107000,107,1.5430335998535156,1.317032814025879
108000,108,1.7212059497833252,1.1382555961608887
109000,109,1.234765648841858,0.9687878489494324
110000,110,1.3488291501998901,1.2668676376342773
111000,111,1.2140988111495972,1.2428375482559204
112000,112,0.8049343824386597,1.0630438327789307
113000,113,1.5523695945739746,1.3470674753189087
114000,114,1.2368072271347046,1.061650276184082
115000,115,0.5981441140174866,1.0658519268035889
116000,116,0.6813550591468811,1.0723196268081665
117000,117,0.6516742706298828,0.7704121470451355
118000,118,0.6203261017799377,0.9418559074401855
119000,119,-0.04679872468113899,0.5811296701431274
120000,120,-0.04255998507142067,0.956291139125824
121000,121,0.8110566735267639,1.1392769813537598
122000,122,1.1487212181091309,1.063509464263916
123000,123,0.6102507710456848,1.0183638334274292
124000,124,0.27622517943382263,1.0174288749694824
125000,125,0.906212568283081,0.9438390135765076
126000,126,0.5881461501121521,0.9006187319755554
127000,127,1.0987548828125,1.2390433549880981
128000,128,0.6868942379951477,1.101961612701416
129000,129,0.8860984444618225,0.9459897875785828
130000,130,0.947912335395813,1.0010032653808594
131000,131,0.4329318702220917,0.7415077090263367
132000,132,0.9935564994812012,1.0792180299758911
133000,133,0.809596598148346,0.9812871813774109
134000,134,0.6630060076713562,1.1900508403778076
135000,135,0.33355674147605896,0.8257580399513245
136000,136,0.41748884320259094,1.055996298789978
137000,137,0.7015876770019531,0.9875432252883911
138000,138,1.3397427797317505,1.2713947296142578
139000,139,1.1357775926589966,0.9060018658638
140000,140,0.8318174481391907,0.8104216456413269
141000,141,1.0527217388153076,1.1726099252700806
142000,142,0.9281848669052124,0.9626218676567078
143000,143,0.344984233379364,0.5697973370552063
144000,144,0.06655347347259521,0.9753637909889221
145000,145,1.0265257358551025,0.9267714619636536
146000,146,1.0951626300811768,0.8675334453582764
147000,147,0.6157545447349548,0.8880811929702759
148000,148,0.872410237789154,1.2084400653839111
149000,149,0.1668476015329361,0.8496817946434021
150000,150,0.2845872640609741,0.8379067182540894
151000,151,0.1577063351869583,0.7017552852630615
152000,152,0.48961392045021057,0.702261745929718
153000,153,0.43399325013160706,0.6959143877029419
154000,154,0.8261807560920715,0.6904900670051575
155000,155,1.5224974155426025,0.9615148305892944
156000,156,1.119083285331726,1.1210989952087402
157000,157,0.7213022708892822,1.0706137418746948
158000,158,1.3046408891677856,0.9348750710487366
159000,159,0.5402464866638184,0.8922196626663208
160000,160,1.580958366394043,0.7626170516014099
161000,161,0.49189528822898865,0.9435785412788391
162000,162,0.9940414428710938,1.2327332496643066
163000,163,1.0149648189544678,1.2911972999572754
164000,164,0.9125379920005798,0.8779255151748657
165000,165,1.5432301759719849,0.9602186679840088
166000,166,0.7207720279693604,1.2774568796157837
167000,167,0.33308956027030945,1.098184585571289
168000,168,0.9086941480636597,0.8735169768333435
169000,169,0.5348008871078491,0.8622620105743408
170000,170,0.9562399983406067,1.0458571910858154
171000,171,1.2483364343643188,1.2045701742172241
172000,172,0.802699625492096,0.8104819059371948
173000,173,0.5678281188011169,0.9716677069664001
174000,174,1.1734254360198975,1.1772316694259644
175000,175,1.0994981527328491,0.7515259981155396
176000,176,0.7596877813339233,0.879787027835846
177000,177,2.1657509803771973,3.966231346130371
178000,178,1.1266374588012695,1.069766879081726
179000,179,1.5576057434082031,0.9521437883377075
180000,180,1.5521931648254395,0.9192945957183838
181000,181,0.8102395534515381,0.7090210914611816
182000,182,0.9387745261192322,0.809722900390625
183000,183,1.1377639770507812,1.0472028255462646
184000,184,0.9756283164024353,0.7576542496681213
185000,185,0.3593249022960663,0.7674062252044678
186000,186,1.1300212144851685,1.060521125793457
187000,187,0.9578850269317627,1.0164086818695068
188000,188,0.9498275518417358,1.4541983604431152
189000,189,0.8839949369430542,0.9917371273040771
190000,190,1.1061307191848755,0.7302101850509644
191000,191,1.1625781059265137,0.7777048349380493
192000,192,0.9765377640724182,0.6273835897445679
193000,193,0.788037121295929,0.8654532432556152
194000,194,1.1882646083831787,0.6221848726272583
195000,195,0.9543554782867432,1.2189792394638062
196000,196,1.4408071041107178,1.098497748374939
197000,197,1.2359373569488525,0.8621381521224976
198000,198,1.082541584968567,0.8177041411399841
199000,199,0.33124902844429016,0.8537894487380981
200000,200,0.2887909710407257,0.7928361296653748
201000,201,0.3563632369041443,0.7663085460662842
202000,202,1.3022212982177734,0.761063814163208
203000,203,0.67192143201828,0.7333658337593079
204000,204,1.0602346658706665,1.0123440027236938
205000,205,0.9264978170394897,0.7871915698051453
206000,206,1.1810004711151123,0.7961387634277344
207000,207,0.6419532895088196,0.6382768750190735
208000,208,0.4278619885444641,1.0636740922927856
209000,209,0.44003671407699585,0.8771400451660156
210000,210,1.387723684310913,0.9511809349060059
211000,211,1.4044175148010254,0.6294624209403992
212000,212,0.8441796898841858,1.0461704730987549
213000,213,1.2979670763015747,1.0807454586029053
214000,214,1.004751443862915,0.7590643167495728
215000,215,0.8241915702819824,0.6338344812393188
216000,216,0.697835385799408,0.7234772443771362
217000,217,0.4605955183506012,1.0791029930114746
218000,218,1.2761390209197998,0.954908549785614
219000,219,1.1909352540969849,0.8468468189239502
220000,220,1.030440092086792,0.867918848991394
221000,221,0.7916985750198364,1.0563437938690186
222000,222,0.7895576357841492,0.964771568775177
223000,223,0.5107213258743286,0.5462957620620728
224000,224,0.6685262322425842,0.7979849576950073
225000,225,0.4888457953929901,0.7730479836463928
226000,226,1.1947686672210693,0.7443585991859436
227000,227,1.5820218324661255,0.7275185585021973
228000,228,1.628848671913147,0.9343715310096741
229000,229,1.1389224529266357,0.8372265696525574
