global_step,update,avg_intrinsic_reward,std_intrinsic_reward
1000,1,1.246452370651241e-06,0.9358668327331543
2000,2,-0.3561747670173645,0.7062712907791138
3000,3,-0.11181640625,0.9280752539634705
4000,4,-0.05052933096885681,0.8357711434364319
5000,5,-0.07307672500610352,0.9172954559326172
6000,6,0.1795520782470703,0.9689013957977295
7000,7,0.41973865032196045,1.1566438674926758
8000,8,0.01671973057091236,1.0305644273757935
9000,9,0.20028036832809448,1.0871168375015259
10000,10,0.8411809206008911,1.2505879402160645
11000,11,0.47799739241600037,1.1043459177017212
12000,12,-0.21574214100837708,0.8272415995597839
13000,13,0.07623637467622757,1.1346566677093506
14000,14,0.26803919672966003,1.1378892660140991
15000,15,0.21918895840644836,1.0799297094345093
16000,16,-0.324789822101593,1.0377113819122314
17000,17,1.0579904317855835,0.883041262626648
18000,18,0.36424005031585693,1.1328076124191284
19000,19,0.5700527429580688,1.3058713674545288
20000,20,0.195417121052742,1.181969165802002
21000,21,0.35075807571411133,1.3345273733139038
22000,22,0.6222081780433655,1.1691054105758667
23000,23,0.0535946823656559,0.797648549079895
24000,24,0.09589307010173798,1.068646788597107
25000,25,1.6859376430511475,1.0157467126846313
26000,26,1.2598910331726074,1.0113412141799927
27000,27,1.1473571062088013,1.0888301134109497
28000,28,1.002370834350586,0.7739295363426208
29000,29,0.5947319269180298,0.8861226439476013
30000,30,0.6893324255943298,1.3848381042480469
31000,31,0.023219021037220955,0.7889200448989868
32000,32,0.3133662939071655,0.9993686676025391
33000,33,1.2269470691680908,0.7965448498725891
34000,34,1.0739026069641113,0.8413825631141663
35000,35,0.5709841251373291,1.2476173639297485
36000,36,0.9847792387008667,1.1704859733581543
37000,37,0.7853074073791504,1.0481963157653809
38000,38,0.23924104869365692,1.0919198989868164
39000,39,0.5926345586776733,1.1323504447937012
40000,40,0.2602390944957733,1.1428700685501099
41000,41,0.9357030987739563,1.0094854831695557
42000,42,1.7580212354660034,1.1142653226852417
43000,43,1.6353281736373901,0.5897883176803589
44000,44,1.1634234189987183,0.914443850517273
45000,45,1.3610608577728271,0.881144106388092
46000,46,0.819855809211731,0.8073074817657471
47000,47,0.5340703129768372,0.8847241997718811
48000,48,0.6178520321846008,1.2370262145996094
49000,49,0.5517036318778992,0.7467507123947144
50000,50,1.418621301651001,0.7919458746910095
51000,51,0.6157518625259399,0.8956847190856934
52000,52,0.6382371187210083,1.0754879713058472
53000,53,0.5147013068199158,1.175607681274414
54000,54,0.46081966161727905,0.8970051407814026
55000,55,0.5282760262489319,0.9945166110992432
56000,56,0.9320374131202698,0.8313612341880798
57000,57,0.814060628414154,0.7965307235717773
58000,58,1.2783735990524292,0.8256612420082092
59000,59,1.2333351373672485,0.8220815658569336
60000,60,1.4962490797042847,0.8296977281570435
61000,61,1.2665963172912598,0.8932962417602539
62000,62,1.1909054517745972,0.8851320147514343
63000,63,1.0687986612319946,0.9363883137702942
64000,64,0.9324113130569458,0.6370664834976196
65000,65,0.2646247446537018,0.6655808687210083
66000,66,1.1419363021850586,0.4861385226249695
67000,67,1.3525471687316895,0.49353617429733276
68000,68,1.1022149324417114,0.6002148389816284
69000,69,0.9719790816307068,0.6468725204467773
70000,70,0.666680097579956,0.8385053277015686
71000,71,0.5285102725028992,0.8911399245262146
72000,72,0.4145854711532593,0.8435832858085632
73000,73,0.49925363063812256,0.6944459676742554
74000,74,1.0286455154418945,0.7094882130622864
75000,75,1.4486364126205444,0.6704081296920776
76000,76,1.0947095155715942,0.6604757905006409
77000,77,1.2839199304580688,0.8006333112716675
78000,78,1.2431954145431519,0.6768653988838196
79000,79,0.9692063331604004,0.6359967589378357
80000,80,1.067978858947754,0.7106063961982727
81000,81,0.3881605267524719,0.7170757055282593
82000,82,1.0612369775772095,0.44444698095321655
83000,83,1.0487383604049683,0.6695564985275269
84000,84,1.2961697578430176,0.8636032342910767
85000,85,0.8446674346923828,1.130683422088623
86000,86,0.7503065466880798,1.0069923400878906
87000,87,0.6890323758125305,0.8452618718147278
88000,88,0.5374731421470642,0.8399118185043335
89000,89,0.20829947292804718,0.4600689113140106
90000,90,0.7646459937095642,0.6374400854110718
91000,91,0.8966763615608215,0.9061103463172913
92000,92,0.9931342601776123,0.9122138619422913
93000,93,0.9608941078186035,0.7331433892250061
94000,94,0.8790885210037231,0.6991292238235474
95000,95,0.9228106141090393,0.6644225120544434
96000,96,1.0193793773651123,0.8710903525352478
97000,97,0.05299724265933037,0.6604180335998535
98000,98,0.6093657612800598,0.9246347546577454
99000,99,0.6595507264137268,0.8895922303199768
100000,100,0.534520149230957,0.790401816368103
101000,101,0.5218034982681274,0.8327272534370422
102000,102,0.13735328614711761,0.9356895685195923
103000,103,0.2930718660354614,0.8872209787368774
104000,104,0.5543522238731384,1.216505765914917
105000,105,-0.20101606845855713,0.6875259876251221
106000,106,0.26761019229888916,0.9744660258293152
107000,107,0.5906664133071899,1.0978950262069702
108000,108,0.7433609962463379,1.1740236282348633
109000,109,0.7420743703842163,1.1180353164672852
110000,110,0.4941207766532898,1.1998869180679321
111000,111,0.7382226586341858,1.1509122848510742
112000,112,0.5363181233406067,1.0272161960601807
113000,113,0.08108597248792648,0.7363191246986389
114000,114,0.5174438953399658,0.8301846385002136
115000,115,0.6678113341331482,0.824238657951355
116000,116,0.520301342010498,0.8767217397689819
117000,117,0.6795756816864014,1.0986777544021606
118000,118,0.8258156180381775,1.1127287149429321
119000,119,0.7187114357948303,1.0439703464508057
120000,120,0.6311022043228149,1.0211589336395264
121000,121,-0.2387685924768448,0.661592423915863
122000,122,0.38372138142585754,0.788731575012207
123000,123,0.6154008507728577,0.8311038017272949
124000,124,0.7052150368690491,0.8165216445922852
125000,125,0.8966869115829468,0.7963176965713501
126000,126,0.7662845849990845,0.8814378380775452
127000,127,0.9845568537712097,0.9279815554618835
128000,128,1.0621074438095093,0.9846934080123901
129000,129,-0.2469990849494934,0.7936040759086609
130000,130,0.5543460845947266,0.9858008623123169
131000,131,0.7075175642967224,0.8566179871559143
132000,132,0.8930442333221436,0.8057231903076172
133000,133,0.8503551483154297,0.7479268312454224
134000,134,0.8141615390777588,0.7849723100662231
135000,135,0.9299149513244629,0.7894090414047241
136000,136,1.0049806833267212,0.8743000626564026
137000,137,-0.20190976560115814,0.6897013783454895
138000,138,0.5556530952453613,0.7858840227127075
139000,139,0.8917199969291687,0.8247123956680298
140000,140,1.02093505859375,0.8875235319137573
141000,141,1.0899531841278076,0.7979703545570374
142000,142,1.1553208827972412,0.8151054978370667
143000,143,1.1543620824813843,0.8544968366622925
144000,144,0.9860949516296387,0.7913863658905029
145000,145,-0.09367570281028748,0.568821370601654
146000,146,0.2945542633533478,0.574988067150116
147000,147,0.7786924839019775,0.7699768543243408
148000,148,1.023640751838684,0.8004245758056641
149000,149,1.0206775665283203,0.7852843999862671
150000,150,1.0959335565567017,0.8173598647117615
151000,151,1.0739917755126953,0.8128631711006165
152000,152,0.9136124849319458,0.7646847367286682
153000,153,-0.31014662981033325,0.6266943216323853
154000,154,0.39079663157463074,0.5919961333274841
155000,155,0.6741493344306946,0.6646280288696289
156000,156,0.9253078699111938,0.7962499856948853
157000,157,0.9588446617126465,0.8034303188323975
158000,158,1.0246033668518066,0.7988806366920471
159000,159,0.9733638167381287,0.7993602752685547
160000,160,1.1367541551589966,0.8998153805732727
161000,161,-0.42991960048675537,0.4008638262748718
162000,162,0.16083389520645142,0.5125267505645752
163000,163,0.6627108454704285,0.660736083984375
164000,164,1.0027824640274048,0.7920500040054321
165000,165,1.2615559101104736,0.9136502146720886
166000,166,1.1032427549362183,0.8586326241493225
167000,167,1.1377315521240234,0.8775325417518616
168000,168,1.1491260528564453,0.857141375541687
169000,169,-0.3260782063007355,0.6387531161308289
170000,170,0.13702963292598724,0.8407948017120361
171000,171,0.45819976925849915,0.9748809337615967
172000,172,0.6982364654541016,1.0803301334381104
173000,173,0.766345739364624,1.1405357122421265
174000,174,0.9232962727546692,1.237977385520935
175000,175,0.8654381036758423,1.2458858489990234
176000,176,0.7955781817436218,1.226556420326233
177000,177,-0.47518038749694824,0.6886337995529175
178000,178,0.008822609670460224,0.9563616514205933
179000,179,0.566494882106781,1.0856658220291138
180000,180,0.7380968928337097,1.1322457790374756
181000,181,0.7389293313026428,1.1424897909164429
182000,182,0.7580110430717468,1.1655200719833374
183000,183,0.738701343536377,1.151363730430603
184000,184,0.7281084060668945,1.1279298067092896
185000,185,-0.32608762383461,0.7225963473320007
186000,186,0.2754306197166443,0.9297717213630676
187000,187,0.457143634557724,1.0109673738479614
188000,188,0.6688269376754761,1.077265739440918
189000,189,0.7225680351257324,1.135219931602478
190000,190,0.7748494148254395,1.137200951576233
191000,191,0.7922863960266113,1.1467316150665283
192000,192,0.8376692533493042,1.1438668966293335
193000,193,-0.5486795902252197,0.6428256034851074
194000,194,-0.06501235067844391,0.7879579663276672
195000,195,0.1971653401851654,0.8351452946662903
196000,196,0.4494667053222656,0.9537431597709656
197000,197,0.601662278175354,1.0299862623214722
198000,198,0.784555196762085,1.1021487712860107
199000,199,0.8875266313552856,1.1602933406829834
200000,200,0.8196784853935242,1.0999162197113037
201000,201,-0.5152034163475037,0.5779567956924438
202000,202,-0.025497764348983765,0.8455285429954529
203000,203,0.2929563820362091,0.9376558661460876
204000,204,0.4959380030632019,0.9491284489631653
205000,205,0.5607885718345642,0.9796012043952942
206000,206,0.7214436531066895,1.0754801034927368
207000,207,0.719624936580658,1.0280888080596924
208000,208,0.7708929777145386,1.043280005455017
209000,209,-0.16895215213298798,0.677004337310791
210000,210,0.31300193071365356,0.7299636602401733
211000,211,0.5165016651153564,0.871273398399353
212000,212,0.6708664894104004,0.7564032077789307
213000,213,0.7679787874221802,0.8434107303619385
214000,214,0.7867451310157776,0.8322503566741943
215000,215,0.8026619553565979,0.9342109560966492
216000,216,0.856834888458252,0.9493392705917358
217000,217,-0.2283547818660736,0.6818169951438904
218000,218,0.2454657107591629,0.7584044933319092
219000,219,0.3668084144592285,0.855567455291748
220000,220,0.5238370895385742,1.0311040878295898
221000,221,0.5818153619766235,1.0095748901367188
222000,222,0.6211328506469727,1.03623628616333
223000,223,0.6719624400138855,0.9922367334365845
224000,224,0.6778866648674011,0.9668503403663635
225000,225,-0.30967140197753906,0.6573444604873657
226000,226,0.35877978801727295,0.8261411190032959
227000,227,0.5415035486221313,0.8662235736846924
228000,228,0.6179589033126831,0.905017614364624
229000,229,0.7610198855400085,0.9803301095962524
230000,230,0.6914083957672119,0.9373102188110352
231000,231,0.7258662581443787,0.9715865254402161
232000,232,0.7490023970603943,0.9703841805458069
233000,233,-0.7408734560012817,0.5787200927734375
234000,234,-0.09507539868354797,0.8572599291801453
235000,235,0.18506810069084167,0.826098620891571
236000,236,0.4678919315338135,0.8753204345703125
237000,237,0.6162768602371216,0.9358769655227661
238000,238,0.8273513913154602,1.0246999263763428
239000,239,0.861390233039856,1.0193206071853638
240000,240,0.8871565461158752,1.0458194017410278
241000,241,-0.5818137526512146,0.6104685068130493
242000,242,-0.1326877474784851,0.8815561532974243
243000,243,-0.01926935836672783,1.032243251800537
244000,244,0.10197322815656662,1.0546952486038208
245000,245,0.2017330378293991,1.118421196937561
246000,246,0.31077679991722107,1.1485176086425781
247000,247,0.34693825244903564,1.2129583358764648
248000,248,0.3698720633983612,1.229493260383606
249000,249,-0.7444906234741211,0.6191869974136353
250000,250,-0.29070085287094116,0.9014909863471985
251000,251,-0.0652884840965271,0.9549170136451721
252000,252,0.14184778928756714,1.0840730667114258
253000,253,0.28447315096855164,1.1487137079238892
254000,254,0.2703291177749634,1.127811312675476
255000,255,0.29046931862831116,1.1300902366638184
256000,256,0.26604321599006653,1.0992985963821411
257000,257,-0.7587260603904724,0.6351017951965332
258000,258,-0.3283645808696747,0.8303427696228027
259000,259,0.007219519931823015,0.9463126063346863
260000,260,0.14337125420570374,1.024272084236145
261000,261,0.24223899841308594,1.077264666557312
262000,262,0.26937463879585266,1.0912532806396484
263000,263,0.40930256247520447,1.1820555925369263
264000,264,0.467844158411026,1.2152411937713623
265000,265,-0.5494693517684937,0.7005480527877808
266000,266,0.011010615155100822,0.9896515607833862
267000,267,0.10282645374536514,1.0668281316757202
268000,268,0.10690994560718536,1.1115055084228516
269000,269,0.10103048384189606,1.1310228109359741
270000,270,0.06553569436073303,1.197007417678833
271000,271,0.10060225427150726,1.1605805158615112
272000,272,0.08461874723434448,1.1938377618789673
273000,273,-0.8477138876914978,0.570252537727356
274000,274,-0.45822054147720337,0.9054697155952454
275000,275,-0.2175428867340088,1.094872236251831
276000,276,-0.18484845757484436,1.1249207258224487
277000,277,-0.048246629536151886,1.222602128982544
278000,278,-0.04286859929561615,1.2155696153640747
279000,279,0.03766987845301628,1.2982635498046875
280000,280,0.002212605671957135,1.2555748224258423
281000,281,-0.9400288462638855,0.5165120363235474
282000,282,-0.6511118412017822,0.6512550711631775
283000,283,-0.490170419216156,0.8024654388427734
284000,284,-0.3635218143463135,0.9098480939865112
285000,285,-0.36620089411735535,0.9229522943496704
286000,286,-0.20676401257514954,1.0403873920440674
287000,287,-0.11199631541967392,1.1307393312454224
288000,288,-0.02034100703895092,1.1856642961502075
289000,289,-0.7218103408813477,0.7058739066123962
290000,290,-0.04412269592285156,1.0503908395767212
291000,291,0.0876099243760109,1.1601805686950684
292000,292,0.105043925344944,1.1366605758666992
